frequency_Hz,comfort_peak_sprung_mass_displacement_m,comfort_rms_sprung_mass_acceleration_mps2,comfort_peak_suspension_deflection_m,comfort_peak_tyre_deflection_m,comfort_normalised_peak_sprung_mass_displacement,comfort_normalised_peak_suspension_deflection,comfort_normalised_peak_tyre_deflection,rally_peak_sprung_mass_displacement_m,rally_rms_sprung_mass_acceleration_mps2,rally_peak_suspension_deflection_m,rally_peak_tyre_deflection_m,rally_normalised_peak_sprung_mass_displacement,rally_normalised_peak_suspension_deflection,rally_normalised_peak_tyre_deflection,track_peak_sprung_mass_displacement_m,track_rms_sprung_mass_acceleration_mps2,track_peak_suspension_deflection_m,track_peak_tyre_deflection_m,track_normalised_peak_sprung_mass_displacement,track_normalised_peak_suspension_deflection,track_normalised_peak_tyre_deflection
2.29620253164557,0.0092872732748535,1.36695225716815,0.0244734307405467,0.00263747568689717,0.464363663742675,1.22367153702733,0.131873784344858,0.0167587513685437,2.46664573471506,0.0264971727725476,0.00510205671653461,0.837937568427184,1.32485863862738,0.255102835826731,0.0276103070876809,4.06383773553886,0.0290538951209449,0.0086827715523543,1.38051535438405,1.45269475604725,0.434138577617715
2.3379746835443,0.00899102967708055,1.37193576649501,0.0243090720811623,0.00264501241038628,0.449551483854027,1.21545360405811,0.132250620519314,0.0161769343321164,2.46842860045792,0.0262425735553352,0.00509945551533182,0.80884671660582,1.31212867776676,0.254972775766591,0.0266302545973443,4.06349440110269,0.0287812531881672,0.00867051616252681,1.33151272986722,1.43906265940836,0.43352580812634
2.37974683544304,0.0087136471372681,1.37754636101175,0.024157210575204,0.00265431677159969,0.435682356863405,1.2078605287602,0.132715838579985,0.0156322352592696,2.47131062994109,0.02600274211042,0.00509957058695814,0.78161176296348,1.300137105521,0.254978529347907,0.0256942663457475,4.06202392016395,0.0285034766993992,0.00865629353958739,1.28471331728737,1.42517383496996,0.43281467697937
2.42151898734177,0.0084534768118317,1.38374435464306,0.0240168660480959,0.00266531287143728,0.422673840591585,1.2008433024048,0.133265643571864,0.0151216800538431,2.47525839048111,0.0257769937051465,0.00510232331908358,0.756084002692153,1.28884968525733,0.255116165954179,0.0248028410810272,4.05996160975377,0.0282245550282475,0.00864125162161931,1.24014205405136,1.41122775141238,0.432062581080965
2.46329113924051,0.00820904968067936,1.39049397742285,0.0238871570338932,0.00267793321052195,0.410452484033968,1.19435785169466,0.133896660526098,0.0146425440116192,2.48023462572352,0.025564621615419,0.0051076282760416,0.732127200580959,1.27823108077095,0.25538141380208,0.0239556054744863,4.05773218990123,0.0279475660994304,0.00862629655027516,1.19778027372431,1.39737830497152,0.431314827513758
2.50506329113924,0.00797905351941106,1.39776294427642,0.0237672894620716,0.00269211771984021,0.398952675970553,1.18836447310358,0.13460588599201,0.0141923373747911,2.48620005203531,0.0253649175087825,0.00511539689501667,0.709616868739556,1.26824587543913,0.255769844750834,0.0231515609417112,4.05566824533215,0.0276748417419067,0.00861213382706485,1.15757804708556,1.38374208709533,0.430606691353242
2.54683544303797,0.00776231320006075,1.40552207534272,0.0236565467485912,0.0027078129115241,0.388115660003037,1.18282733742956,0.135390645576205,0.0137687889028216,2.49311464957354,0.0251771854566651,0.00512554011142149,0.688439445141078,1.25885927283325,0.256277005571075,0.0223892777090979,4.05402658461004,0.0274081107492598,0.00859930457396197,1.11946388545489,1.37040553746299,0.429965228698099
2.58860759493671,0.00755777379427058,1.41374496184065,0.0235542811162914,0.00272497113522492,0.377888689713529,1.17771405581457,0.136248556761246,0.0133698287534949,2.50093857734332,0.025000751293342,0.00513797019185889,0.668491437674745,1.2500375646671,0.256898509592945,0.021667044419994,4.05300234176967,0.0271486197531054,0.00858821664296138,1.0833522209997,1.35743098765527,0.429410832148069
2.63037974683544,0.00736448604102422,1.42240767199095,0.0234599059880541,0.00274354992694538,0.368224302051211,1.17299529940271,0.137177496347269,0.0129935715033449,2.50963280939975,0.0248349685954571,0.00515260198299504,0.649678575167246,1.24174842977285,0.257630099149752,0.0209829813990053,4.05274089147947,0.0268972335669711,0.00857917079448578,1.04914906995027,1.34486167834856,0.428958539724289
2.67215189873418,0.00718159381415465,1.43148849205832,0.023372889314317,0.00276351143864041,0.359079690707733,1.16864446571585,0.13817557193202,0.0126382998182885,2.51915956502648,0.0246792222243313,0.00516935373187826,0.631914990914425,1.23396111121657,0.258467686593913,0.0203351248857084,4.05334776816346,0.0266545173760889,0.0085723824095099,1.01675624428542,1.33272586880444,0.428619120475495
2.71392405063291,0.00700832328529208,1.44096769812888,0.0232927477135753,0.00278482193827898,0.350416164264604,1.16463738567876,0.139241096913949,0.0123024490694984,2.52948258740094,0.0245329301263526,0.0051881475936106,0.615122453474918,1.22664650631763,0.25940737968053,0.019721488493589,4.05489683073286,0.0264208033556097,0.00856799929928236,0.986074424679448,1.32104016778048,0.428399964964118
2.75569620253165,0.00684397352789315,1.45082735475861,0.0232190413200551,0.00280745137133597,0.342198676394657,1.16095206600276,0.140372568566798,0.0119845930452167,2.54056731148737,0.0243955439032736,0.00520890991260729,0.599229652260836,1.21977719516368,0.260445495630364,0.0191401070658902,4.05743692476709,0.026196244216525,0.00856611618872866,0.957005353294512,1.30981221082625,0.428305809436433
2.79746835443038,0.0066879083493275,1.46105113710624,0.023151369246645,0.0028313729758355,0.334395417466375,1.15756846233225,0.141568648791775,0.0116834308143833,2.55238095156811,0.0242665485281613,0.00523157134149431,0.584171540719167,1.21332742640807,0.261578567074715,0.0185890671001369,4.0609972813294,0.0259808559479548,0.00856678641434405,0.929453355006844,1.29904279739774,0.428339320717202
2.83924050632911,0.00653954917221668,1.47162417359431,0.0230893655834324,0.00285656294409179,0.326977458610834,1.15446827917162,0.142828147204589,0.0113977747371943,2.56489253107826,0.0241454614819098,0.005256066845123,0.569888736859713,1.20727307409549,0.26280334225615,0.0180665270455381,4.06559186771848,0.0257745517342902,0.00857003131955084,0.903326352276906,1.28872758671451,0.428501565977542
2.88101265822785,0.00639836881459085,1.48253290652379,0.0230326958629226,0.00288300012519446,0.319918440729543,1.15163479314613,0.144150006259723,0.0111265395802244,2.57807287160529,0.0240318315105878,0.00528233562480873,0.556326979011218,1.20159157552939,0.264116781240436,0.0175707300535753,4.07122287741044,0.0255771687268359,0.00857584776510139,0.878536502678765,1.27885843634179,0.42879238825507
2.92278481012658,0.00626388604198903,1.49376496840343,0.0229810539323314,0.00291066576307323,0.313194302099451,1.14905269661657,0.145533288153662,0.0108687326720108,2.59189455356634,0.023925237148688,0.00531032098866732,0.543436633600542,1.1962618574344,0.265516049433366,0.0171000111740064,4.07788351828427,0.0253884890692257,0.00858421410763554,0.855000558700319,1.26942445346129,0.429210705381777
2.96455696202532,0.00613566078423406,1.50530907204884,0.0229341591814138,0.0029395432656607,0.306783039211703,1.14670795907069,0.146977163283035,0.0106234450237863,2.60633185781862,0.0238252851125563,0.00533997018703494,0.531172251189314,1.19126425562782,0.266998509351747,0.0166528005198858,4.08556023208071,0.0252082563265221,0.0085950949403051,0.832640025994292,1.26041281632611,0.429754747015255
3.00632911392405,0.00601328992596192,1.51715491276142,0.0228917540812467,0.00296961800126573,0.300664496298096,1.14458770406234,0.148480900063286,0.0103898433357556,2.6213606950178,0.0237316086381866,0.00537123422682049,0.519492166787779,1.18658043190933,0.268561711341025,0.0162276235570511,4.09423445487451,0.0250361882535468,0.00860844483731452,0.811381177852555,1.25180941267734,0.430422241865726
3.04810126582278,0.00589640359364796,1.5292930811191,0.0228536019953808,0.00300087711878251,0.294820179682398,1.14268009976904,0.150043855939125,0.0101671628094518,2.63695852771274,0.0236438658154026,0.00540406767481254,0.508358140472591,1.18219329077013,0.270203383740627,0.0158230993874761,4.10388400841405,0.0248719866579124,0.00862421129971034,0.791154969373806,1.24359933289562,0.431210564985517
3.08987341772152,0.00578466187331895,1.54171498510261,0.0228194852299337,0.00303330938880366,0.289233093665947,1.14097426149669,0.151665469440183,0.00995470068958546,2.65310428879739,0.0235617379541743,0.00543842845711483,0.497735034479273,1.17808689770871,0.271921422855742,0.0154379376755544,4.1144841953963,0.0247153449643822,0.00864233706242096,0.771896883777718,1.23576724821911,0.432116853121048
3.13164556962025,0.00567775190275005,1.55441278044699,0.0227892032936363,0.00306690506308821,0.283887595137502,1.13946016468181,0.15334525315441,0.00975181046327396,2.66977829891928,0.023484928006902,0.00547427765976833,0.487590523163698,1.1742464003451,0.273713882988416,0.0150709346978547,4.12600865780709,0.0245659539655933,0.00866276189167427,0.753546734892737,1.22829769827967,0.433138094583713
3.17341772151899,0.00557538529003629,1.56737930825124,0.0227625713426603,0.00310165575016589,0.278769264501815,1.13812856713302,0.155082787508295,0.00955789664983676,2.68696218468167,0.0234131590618306,0.00551157933405028,0.477894832491838,1.17065795309153,0.275578966702514,0.0147209688687899,4.13843004600703,0.024423506145694,0.00868542397663972,0.736048443439493,1.2211753072847,0.434271198831986
3.21518987341772,0.00547729581725304,1.58060803900333,0.0227394187883405,0.0031375543051441,0.273864790862652,1.13697093941703,0.156877715257205,0.0093724101199599,2.70463879890904,0.0233461729164814,0.00555030030878313,0.468620505997995,1.16730864582407,0.277515015439157,0.0143869959977843,4.15172053690743,0.0242876988841795,0.00871026099859264,0.719349799889216,1.21438494420898,0.435513049929632
