k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
10714.2857142857,1142.85714285714,10.7142857142857,1.14285714285714,0.845787648581965,7.631142162038,1.0266218677122,0.0453033041778804,0.00207788798508306,15000,1200,10000,1150
10714.2857142857,1200,10.7142857142857,1.2,0.856442055744851,7.87835427048062,1.03978667510863,0.0447710963460191,0.00212143613885318,15000,1200,10000,1150
10714.2857142857,1257.14285714286,10.7142857142857,1.25714285714286,0.866844306595574,8.11881139178058,1.05275530859507,0.0442524362389453,0.00216400492984925,15000,1200,10000,1150
10714.2857142857,1314.28571428571,10.7142857142857,1.31428571428571,0.876989352334969,8.35282570885378,1.06549391754449,0.0437467812097682,0.00220551787051385,15000,1200,10000,1150
10714.2857142857,1371.42857142857,10.7142857142857,1.37142857142857,0.886874071737048,8.58068639765583,1.0779745281137,0.0432536174079367,0.00224591693938169,15000,1200,10000,1150
10714.2857142857,1428.57142857143,10.7142857142857,1.42857142857143,0.896497033646405,8.80266158874315,1.09017449467256,0.0427724579242866,0.00228516017090575,15000,1200,10000,1150
10714.2857142857,1485.71428571429,10.7142857142857,1.48571428571429,0.90585828510003,9.01900051829868,1.10207595649922,0.0423028411155097,0.00232321946018957,15000,1200,10000,1150
10714.2857142857,1542.85714285714,10.7142857142857,1.54285714285714,0.914959150620799,9.22993537266134,1.1136653116459,0.0418443290384691,0.00236007858064688,15000,1200,10000,1150
10714.2857142857,1600,10.7142857142857,1.6,0.92380204694331,9.435682934249,1.12493271645908,0.0413965059930341,0.00239573140720364,15000,1200,10000,1150
11428.5714285714,800,11.4285714285714,0.8,0.801094427722943,5.97775364274153,1.02210590938535,0.048658757186484,0.00195412087393424,15000,1200,10000,1150
11428.5714285714,857.142857142857,11.4285714285714,0.857142857142857,0.812346042636772,6.27210712914236,1.03366286431033,0.0480252189268484,0.00199688532158292,15000,1200,10000,1150
11428.5714285714,914.285714285714,11.4285714285714,0.914285714285714,0.823433441628829,6.55731155480611,1.04535530119015,0.0474093451064725,0.00203971262364636,15000,1200,10000,1150
11428.5714285714,971.428571428571,11.4285714285714,0.971428571428571,0.834337427169954,6.83387660300797,1.05711370843453,0.0468103841892993,0.00208236418304099,15000,1200,10000,1150
