k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
22000,1814.28571428571,22,1.81428571428571,0.957516682359695,9.98985536363118,2.18954934894046,0.0376321510815809,0.00467039419731863,25000,2000,18000,2300
22000,1892.85714285714,22,1.89285714285714,0.951935188769136,10.2398695005129,2.14794670854477,0.0371291451668967,0.00459616634475284,25000,2000,18000,2300
22000,1971.42857142857,22,1.97142857142857,0.946929524723636,10.4835010601236,2.10954870359511,0.0366404489394932,0.00452786938877369,25000,2000,18000,2300
22000,2050,22,2.05,0.942471418974856,10.7209539133097,2.07406696361314,0.0361695666797919,0.00446494973745458,25000,2000,18000,2300
22000,2128.57142857143,22,2.12857142857143,0.938531899246645,10.9524239599471,2.04124028176664,0.0357191354873139,0.00440690803318305,25000,2000,18000,2300
22000,2207.14285714286,22,2.20714285714286,0.935121937535475,11.1828508321336,2.0108324468226,0.0352806279566271,0.0043532945457945,25000,2000,18000,2300
22000,2285.71428571429,22,2.28571428571429,0.932119756908028,11.4090305463427,1.98263006351569,0.0348535352782291,0.00430370461258111,25000,2000,18000,2300
22000,2364.28571428571,22,2.36428571428571,0.929460892027919,11.6299914038546,1.95644044313527,0.034437379160086,0.00425777427432421,25000,2000,18000,2300
22000,2442.85714285714,22,2.44285714285714,0.927111140713366,11.845871195562,1.93208961183835,0.0340317093015612,0.00421517619082237,25000,2000,18000,2300
22000,2521.42857142857,22,2.52142857142857,0.925039800586428,12.0568049796234,1.90942046146186,0.0336361014077986,0.0041756158762041,25000,2000,18000,2300
22000,2600,22,2.6,0.92321930285929,12.2629248157287,1.88829105279657,0.0332501552811589,0.00413882826649762,25000,2000,18000,2300
23000,1500,23,1.5,1.01696514447638,8.91669052950115,2.54373991516433,0.039604130666205,0.00536291111886637,25000,2000,18000,2300
23000,1578.57142857143,23,1.57857142857143,1.00596115357511,9.19291757673743,2.47433667039937,0.0390422025637566,0.00523336888664829,25000,2000,18000,2300
23000,1657.14285714286,23,1.65714285714286,0.996092067091196,9.46199573578831,2.41086773313962,0.0384973938161086,0.00511528026737048,25000,2000,18000,2300
23000,1735.71428571429,23,1.73571428571429,0.987238412210684,9.7241579596142,2.35274425371712,0.0379688764823821,0.00500747575083826,25000,2000,18000,2300
23000,1814.28571428571,23,1.81428571428571,0.979293114796578,9.97962562811269,2.29943735077906,0.0374558766747358,0.00490890807310077,25000,2000,18000,2300
23000,1892.85714285714,23,1.89285714285714,0.97216052999922,10.2286100349723,2.25047345852489,0.03695767027577,0.00481864230748263,25000,2000,18000,2300
23000,1971.42857142857,23,1.97142857142857,0.965755410853829,10.4713139795153,2.20542931535777,0.0364735790676974,0.00473584535071821,25000,2000,18000,2300
23000,2050,23,2.05,0.960001865910431,10.7079324374603,2.16392697126633,0.0360029672296539,0.00465977553865082,25000,2000,18000,2300
23000,2128.57142857143,23,2.12857142857143,0.954975272403211,10.9434249004513,2.12562902793249,0.0355495213713378,0.00458977280345498,25000,2000,18000,2300
23000,2207.14285714286,23,2.20714285714286,0.950543738113745,11.1741476170104,2.09023422262648,0.0351153968632763,0.00452524958153953,25000,2000,18000,2300
23000,2285.71428571429,23,2.28571428571429,0.946584985048483,11.3995861730092,2.05747340326471,0.0346925173157328,0.00446568255624828,25000,2000,18000,2300
23000,2364.28571428571,23,2.36428571428571,0.943050716853192,11.6198729951802,2.02710590363105,0.0342804130568611,0.00441060524453493,25000,2000,18000,2300
23000,2442.85714285714,23,2.44285714285714,0.939897935388391,11.8351400844762,1.99891630556023,0.0338786419544023,0.00435960139382851,25000,2000,18000,2300
23000,2521.42857142857,23,2.52142857142857,0.937088300791171,12.0455174773641,1.97271156290275,0.0334867873533331,0.00431229913251956,25000,2000,18000,2300
23000,2600,23,2.6,0.934587583415694,12.2511326311023,1.94831845647117,0.0331044562304401,0.0042683658072306,25000,2000,18000,2300
24000,1500,24,1.5,1.04719093288876,8.91295273427808,2.69318961481065,0.0394075569650133,0.00568868873237457,25000,2000,18000,2300
24000,1578.57142857143,24,1.57857142857143,1.03366084948965,9.18759456312311,2.61183578288818,0.0388512820495864,0.00553320854304361,25000,2000,18000,2300
24000,1657.14285714286,24,1.65714285714286,1.02156230625218,9.4552412036517,2.53782345191412,0.0383118854017023,0.00539217521914987,25000,2000,18000,2300
24000,1735.71428571429,24,1.73571428571429,1.01073142116678,9.71611063853714,2.47035046034741,0.0377885524078204,0.00526397615499232,25000,2000,18000,2300
24000,1814.28571428571,24,1.81428571428571,1.0010245497731,9.97041095084776,2.40871268672485,0.0372805216237395,0.00514719856288262,25000,2000,18000,2300
24000,1892.85714285714,24,1.89285714285714,0.992315777706544,10.2183414811343,2.35229188250518,0.0367870805602782,0.00504060445487434,25000,2000,18000,2300
24000,1971.42857142857,24,1.97142857142857,0.984504784669544,10.4605207839694,2.30054470765146,0.036307561871276,0.00494310813049297,25000,2000,18000,2300
24000,2050,24,2.05,0.977591292593973,10.7012118294407,2.25299302218498,0.0358413399047711,0.00485375626458466,25000,2000,18000,2300
24000,2128.57142857143,24,2.12857142857143,0.971391504154366,10.9364370357348,2.20921538497012,0.0353878273449879,0.00477171048645001,25000,2000,18000,2300
24000,2207.14285714286,24,2.20714285714286,0.965860994050964,11.1663242964796,2.16883966174322,0.0349510349096129,0.00469623224404853,25000,2000,18000,2300
24000,2285.71428571429,24,2.28571428571429,0.960945777309489,11.3910013112459,2.13153662525166,0.0345323375771021,0.0046266697098761,25000,2000,18000,2300
24000,2364.28571428571,24,2.36428571428571,0.956537922292958,11.6105942056936,2.0970144278372,0.034124255694471,0.00456244648110909,25000,2000,18000,2300
24000,2442.85714285714,24,2.44285714285714,0.952585107842392,11.8252289932252,2.06501383292851,0.0337263552075596,0.0045030518398467,25000,2000,18000,2300
24000,2521.42857142857,24,2.52142857142857,0.949040968592047,12.0350307391665,2.03530410208522,0.0333382270293885,0.00444803236052511,25000,2000,18000,2300
24000,2600,24,2.6,0.945864326490726,12.2401223711329,2.00767944583863,0.0329594852420503,0.0043969846755823,25000,2000,18000,2300
25000,1500,25,1.5,1.07712517304924,8.91030186649787,2.84074318166665,0.0392120523395762,0.00601191064036207,25000,2000,18000,2300
25000,1578.57142857143,25,1.57857142857143,1.06103499609806,9.18333468148908,2.74731380645557,0.0386613890562473,0.00583008401024975,25000,2000,18000,2300
25000,1657.14285714286,25,1.65714285714286,1.0466917134723,9.44952607336345,2.66271818682533,0.0381273650232612,0.00566589663332004,25000,2000,18000,2300
25000,1735.71428571429,25,1.73571428571429,1.03388090003065,9.70907911585119,2.58591218349035,0.0376091788323045,0.00551722913757126,25000,2000,18000,2300
25000,1814.28571428571,25,1.81428571428571,1.02241808290276,9.96218864001181,2.51599664393216,0.0371060813675834,0.00538225878205013,25000,2000,18000,2300
25000,1892.85714285714,25,1.89285714285714,1.01219560621277,10.2112136748063,2.4521949620629,0.0366173716613463,0.00525941344817815,25000,2000,18000,2300
25000,1971.42857142857,25,1.97142857142857,1.00307673307734,10.4563751596888,2.39383428196797,0.0361423931374256,0.00514733309868222,25000,2000,18000,2300
25000,2050,25,2.05,0.994899153751167,10.6960411909873,2.34032978579619,0.0356805302134408,0.00504483755672763,25000,2000,18000,2300
25000,2128.57142857143,25,2.12857142857143,0.987557697323658,10.9303303779938,2.29117156275564,0.0352312050584257,0.00495089957537958,25000,2000,18000,2300
25000,2207.14285714286,25,2.20714285714286,0.980960576005318,11.1593624797008,2.2459136245392,0.0347938748093307,0.00486462230780419,25000,2000,18000,2300
25000,2285.71428571429,25,2.28571428571429,0.975061963901813,11.3832584006645,2.20416469995587,0.0343729918412684,0.00478522042667982,25000,2000,18000,2300
25000,2364.28571428571,25,2.36428571428571,0.969797112356752,11.6021381867285,2.16558050267162,0.0339689030643189,0.00471200426625961,25000,2000,18000,2300
25000,2442.85714285714,25,2.44285714285714,0.965060148003274,11.8161218340772,2.12985721893368,0.0335748451945115,0.00464436646876232,25000,2000,18000,2300
25000,2521.42857142857,25,2.52142857142857,0.960796569448237,12.0253293749532,2.0967260068782,0.0331904167318923,0.00458177070814605,25000,2000,18000,2300
25000,2600,25,2.6,0.95695819587957,12.2298792744672,2.06594833620055,0.0328152387660145,0.0045237421402876,25000,2000,18000,2300
26000,1500,26,1.5,1.10618730998369,8.90871055688907,2.98365447009251,0.0390176113284605,0.00632663691493347,25000,2000,18000,2300
26000,1578.57142857143,26,1.57857142857143,1.08759049711259,9.18011196144011,2.87844268318711,0.0384725183722755,0.00611894214405252,25000,2000,18000,2300
26000,1657.14285714286,26,1.65714285714286,1.07105913661379,9.44482567749809,2.78356708517129,0.037943827704763,0.00593212230502346,25000,2000,18000,2300
26000,1735.71428571429,26,1.73571428571429,1.05635848812496,9.70444535109959,2.69772769487457,0.0374307510027994,0.00576351784941009,25000,2000,18000,2300
26000,1814.28571428571,26,1.81428571428571,1.04327162624174,9.95958346898659,2.61982228422693,0.0369325513651947,0.00561087579258138,25000,2000,18000,2300
26000,1892.85714285714,26,1.89285714285714,1.03157418304829,10.2091100682845,2.54891151950512,0.0364485392387487,0.005472278024596,25000,2000,18000,2300
26000,1971.42857142857,26,1.97142857142857,1.02109914846308,10.4531300860394,2.48419096652313,0.0359780687168852,0.00534608371971447,25000,2000,18000,2300
26000,2050,26,2.05,1.01170299480327,10.6917518743386,2.42496850007386,0.035520534189534,0.00523088284926253,25000,2000,18000,2300
26000,2128.57142857143,26,2.12857142857143,1.0032618508551,10.9250859702669,2.37064598164071,0.0350753672266566,0.00512545846678876,25000,2000,18000,2300
26000,2207.14285714286,26,2.20714285714286,0.995668379776389,11.1532440800956,2.32070432165053,0.0346420337210072,0.0050287559519022,25000,2000,18000,2300
26000,2285.71428571429,26,2.28571428571429,0.988829264512288,11.3763401791132,2.27469123766193,0.0342200313309055,0.0049398577993478,25000,2000,18000,2300
26000,2364.28571428571,26,2.36428571428571,0.982701032916316,11.5944882944218,2.23221117036155,0.0338143510455579,0.0048579628484602,25000,2000,18000,2300
26000,2442.85714285714,26,2.44285714285714,0.977209331980777,11.8078027792787,2.19291693526678,0.0334241080659733,0.00478236908606022,25000,2000,18000,2300
