frequency_Hz,comfort_peak_sprung_mass_displacement_m,comfort_rms_sprung_mass_acceleration_mps2,comfort_peak_suspension_deflection_m,comfort_peak_tyre_deflection_m,comfort_normalised_peak_sprung_mass_displacement,comfort_normalised_peak_suspension_deflection,comfort_normalised_peak_tyre_deflection,rally_peak_sprung_mass_displacement_m,rally_rms_sprung_mass_acceleration_mps2,rally_peak_suspension_deflection_m,rally_peak_tyre_deflection_m,rally_normalised_peak_sprung_mass_displacement,rally_normalised_peak_suspension_deflection,rally_normalised_peak_tyre_deflection,track_peak_sprung_mass_displacement_m,track_rms_sprung_mass_acceleration_mps2,track_peak_suspension_deflection_m,track_peak_tyre_deflection_m,track_normalised_peak_sprung_mass_displacement,track_normalised_peak_suspension_deflection,track_normalised_peak_tyre_deflection
0.5,0.0248184478980696,0.173204577526441,0.00459283317782304,0.000395378357131023,1.24092239490348,0.229641658891152,0.0197689178565512,0.0228139001994819,0.159215111356299,0.00253312628208002,0.000366673526486308,1.1406950099741,0.126656314104001,0.0183336763243154,0.0218379797644931,0.152404295170859,0.00152487457883771,0.000352691481363822,1.09189898822466,0.0762437289418856,0.0176345740681911
0.548872180451128,0.0259921794865666,0.218589790841663,0.00576131801080164,0.000496871583012986,1.29960897432833,0.288065900540082,0.0248435791506493,0.0234409626007584,0.197134492498993,0.00311749555497043,0.000452859854541862,1.17204813003792,0.155874777748521,0.0226429927270931,0.0222352256698359,0.186994450811583,0.00186187946774834,0.000432043095540519,1.1117612834918,0.0930939733874171,0.021602154777026
0.597744360902256,0.0273539859803697,0.272832645577611,0.00714413926616641,0.000617367219234029,1.36769929901849,0.35720696330832,0.0308683609617014,0.0241460109638744,0.240835834899803,0.0037837805102063,0.000551764498346692,1.20730054819372,0.189189025510315,0.0275882249173346,0.0226775107993464,0.226188800087149,0.00224029992378406,0.000521698024522168,1.13387553996732,0.112014996189203,0.0260849012261084
0.646616541353383,0.0289253208418793,0.337610965796926,0.00877871952743582,0.000760290099045952,1.44626604209396,0.438935976371791,0.0380145049522976,0.0249339039759628,0.29102389039795,0.00454040425533488,0.000664851417214659,1.24669519879814,0.227020212766744,0.033242570860733,0.0231669734255792,0.270400605599414,0.00266309647597879,0.000622526797552128,1.15834867127896,0.133154823798939,0.0311263398776064
0.695488721804511,0.0307253179612788,0.414878862134191,0.0107079235476733,0.000929593585472638,1.53626589806394,0.535396177383667,0.0464796792736319,0.0258093839678979,0.348499822409657,0.00539681790806688,0.00079378015048479,1.29046919839489,0.269840895403344,0.0396890075242395,0.023705887764267,0.320096662755923,0.00313359178901136,0.000735512229292274,1.18529438821335,0.156679589450568,0.0367756114646137
0.744360902255639,0.0327645685967464,0.506776304478481,0.0129773767828026,0.00112954041729488,1.63822842983732,0.648868839140128,0.0564770208647439,0.0267766304439362,0.414159636581069,0.0063634060290236,0.000940399129747402,1.33883152219681,0.31817030145118,0.0470199564873701,0.024296618717478,0.375800786407697,0.00365548482732785,0.000861756303728466,1.2148309358739,0.182774241366392,0.0430878151864233
0.793233082706767,0.0350335383695804,0.615361582295224,0.0156283893999123,0.00136409810183002,1.75167691847902,0.781419469995613,0.0682049050915011,0.0278385681295842,0.48898244740043,0.00745123678588344,0.00110671616902748,1.39192840647921,0.372561839294172,0.0553358084513739,0.0249415527930476,0.438096581330659,0.00423285597963024,0.00100248532021148,1.24707763965238,0.211642798981512,0.0501242660105739
0.842105263157895,0.0374829832924275,0.742013234902684,0.0186829147462639,0.00163562719138899,1.87414916462138,0.934145737313197,0.0817813595694493,0.0289958300111973,0.574001526437823,0.00867156089263263,0.001294830843706,1.44979150055986,0.433578044631631,0.0647415421853001,0.0256429960694869,0.507628816993358,0.00487015704896625,0.0011590517888384,1.28214980347435,0.243507852448312,0.0579525894419199
0.890977443609023,0.0399953604927368,0.886314334428832,0.0221164373143066,0.00194248326503796,1.99976802463684,1.10582186571533,0.097124163251898,0.0302452581470219,0.670247886603599,0.0100349242655548,0.00150680675771101,1.51226290735109,0.501746213277742,0.0753403378855503,0.0264030273053568,0.585102403997668,0.00557217739460946,0.0013329308591682,1.32015136526784,0.278608869730473,0.0666465429584099
0.93984962406015,0.0423538445487766,1.04436983944304,0.0258184855758849,0.00227547356701887,2.11769222743883,1.29092427879425,0.113773678350944,0.0315778294240024,0.778652634651033,0.0115497198734217,0.0017444544688173,1.57889147120012,0.577485993671085,0.0872227234408648,0.027223291068393,0.671277529232704,0.00634397403549169,0.00152570811304166,1.36116455341965,0.317198701774585,0.076285405652083
0.988721804511278,0.0442329916659565,1.20708895515558,0.0295548445405194,0.00261437268931429,2.21164958329783,1.47774222702597,0.130718634465714,0.0329759534245939,0.899891860472724,0.0132199854497661,0.00200899120806779,1.64879767122969,0.660999272488305,0.100449560403389,0.0281047123512151,0.766958927923619,0.00719074909444587,0.00173905430715693,1.40523561756076,0.359537454722293,0.0869527153578465
1.03759398496241,0.0452531868354483,1.36003097115433,0.0329704011956246,0.00292793956016779,2.26265934177241,1.64852005978123,0.146396978008389,0.034410260575589,1.03415965550591,0.0150423010058745,0.00230054856453052,1.72051302877945,0.752115050293727,0.115027428226526,0.0290471111998427,0.872976548546729,0.00811765265442176,0.0019746811101529,1.45235555999214,0.405882632721088,0.0987340555076448
1.08646616541353,0.045120377836,1.48679084722292,0.0356774171822527,0.00318151509711332,2.2560188918,1.78387085911263,0.159075754855666,0.0358363504559392,1.18086683691847,0.0170018313696723,0.00261752664973635,1.79181752279696,0.850091568483615,0.130876332486817,0.030048694721966,0.990154037406337,0.00912948337389812,0.00223427013110055,1.5024347360983,0.456474168694906,0.111713506555027
1.13533834586466,0.0437829962656889,1.57543623674651,0.0374113438821249,0.00335083154328326,2.18914981328444,1.87056719410624,0.167541577164163,0.0371925405331292,1.33829296964935,0.0190679904402775,0.00295585944329489,1.85962702665646,0.953399522013873,0.147792972164745,0.0311054068183494,1.11926065459282,0.0102302542698391,0.00251936585775348,1.55527034091747,0.511512713491957,0.125968292887674
1.18421052631579,0.0414703003439054,1.62345312658495,0.0381417485700653,0.00343215495548321,2.07351501719527,1.90708742850326,0.171607747774161,0.0384003359733902,1.50327210029658,0.0211909141851923,0.00330837013200244,1.92001679866951,1.05954570925961,0.165418506600122,0.0322101269071027,1.26094170530209,0.0114225893846583,0.00283122212284719,1.61050634535514,0.571129469232917,0.141561106142359
1.23308270676692,0.0385702826147959,1.63712550359442,0.0380459909857855,0.00344035074744588,1.92851413073979,1.90229954928928,0.172017537372294,0.0393697105413548,1.6710574262595,0.0233007313012757,0.00366453188159474,1.96848552706774,1.16503656506378,0.183226594079737,0.033351733288373,1.41562284364827,0.0127069229616805,0.00317059252431059,1.66758666441865,0.635346148084023,0.158529626215529
1.28195488721805,0.0354608312902286,1.62681862521197,0.0373893467207363,0.00339845800417507,1.77304156451143,1.86946733603681,0.169922900208753,0.0400105809049235,1.83554518756067,0.0253119189966279,0.00401101681455281,2.00052904524617,1.26559594983139,0.200550840727641,0.0345140913016191,1.58338551350353,0.014080492957508,0.00353745965149587,1.72570456508095,0.704024647875398,0.176872982574794
1.33082706766917,0.0324124472185509,1.60250654603787,0.0364178095622704,0.00332814914558445,1.62062236092755,1.82089047811352,0.166407457279223,0.0402494338710011,1.98997566637553,0.0271339502596592,0.00433326936614266,2.01247169355006,1.35669751298296,0.216663468307133,0.0356750966463783,1.76381547252114,0.0155361638043076,0.00393070845844606,1.78375483231891,0.776808190215382,0.196535422922303
1.3796992481203,0.0295769158379315,1.57168851521351,0.0353115365448892,0.00324546661452675,1.47884579189657,1.76557682724446,0.162273330726338,0.0400464993996339,2.12803199379531,0.0286866305086113,0.00461790654224443,2.00232496998169,1.43433152543057,0.230895327112222,0.0368059993206769,1.9558349741482,0.0170611870657428,0.00434776812919053,1.84029996603385,0.853059353287142,0.217388406459526
1.42857142857143,0.0270177762381289,1.53921135789495,0.0341839678923219,0.00316062518966868,1.35088881190645,1.7091983946161,0.158031259483434,0.0394065719333688,2.24500501303087,0.0299152597425623,0.00485520871872815,1.97032859666844,1.49576298712811,0.242760435936407,0.0378713371423916,2.15754219571829,0.0186361132977492,0.00478427506243459,1.89356685711958,0.931805664887458,0.239213753121729
1.47744360902256,0.0247456491535932,1.50787526631457,0.0330985079564643,0.00307942045565512,1.23728245767966,1.65492539782322,0.153971022782756,0.0383782687990787,2.33857846795261,0.0307996794260824,0.00504074070768117,1.91891343995393,1.53998397130412,0.252037035384058,0.0388298771601918,2.36609720765335,0.0202341857350462,0.00523384321477287,1.94149385800959,1.01170928675231,0.261692160738643
1.52631578947368,0.0227442638926145,1.47912684223784,0.0320862045795397,0.00300476479932093,1.13721319463073,1.60431022897699,0.150238239966047,0.0370419539178346,2.40894796980427,0.0313539022510057,0.005175511170971,1.85209769589173,1.56769511255029,0.25877555854855,0.0396369267145585,2.5777067362622,0.0218216280400695,0.00568805488548276,1.98184633572792,1.09108140200348,0.284402744274138
1.57518796992481,0.0209862021096538,1.45359480646607,0.0311589972272168,0.00293785228581051,1.04931010548269,1.55794986136084,0.146892614290526,0.0354918802944325,2.45832059551024,0.0316176712843402,0.00526480687148127,1.77459401472163,1.58088356421701,0.263240343574063,0.0402481536541911,2.78776058745131,0.0233592065446104,0.0061367842166596,2.01240768270956,1.16796032723052,0.30683921083298
1.62406015037594,0.0194413152991058,1.43144479252992,0.030318305379407,0.00287892015525059,0.972065764955291,1.51591526897035,0.14394600776253,0.0338195283568733,2.49009838107459,0.0316444882273483,0.00531637968785446,1.69097641784366,1.58222441136741,0.265818984392723,0.0406246170921059,2.99115032549734,0.0248052259033025,0.00656891479713467,2.0312308546053,1.24026129516513,0.328445739856733
1.67293233082707,0.01808075554003,1.41259629213096,0.0295601805254014,0.00282770908456518,0.904037777001502,1.47800902627007,0.141385454228259,0.0321025849696985,2.50808061618978,0.0314906599429002,0.00533871218039064,1.60512924848492,1.57453299714501,0.266935609019532,0.0407381524979115,3.1827521277753,0.0261196973597934,0.00697340531934012,2.03690762489558,1.30598486798967,0.348670265967006
1.7218045112782,0.0168786245066611,1.39684903886839,0.028878247142997,0.00278372804874005,0.843931225333057,1.44391235714985,0.139186402437003,0.0304003387394236,2.51588533963053,0.0312078212890429,0.0053397829511586,1.52001693697118,1.56039106445215,0.26698914755793,0.0405758280531307,3.35799320584071,0.0272689257305044,0.00734052191264943,2.02879140265653,1.36344628652522,0.367026095632471
1.77067669172932,0.0158124212640654,1.38395400208261,0.0282653144837084,0.00274640091347816,0.790621063203272,1.41326572418542,0.137320045673908,0.0287538807504668,2.51663218905309,0.0308392042609938,0.00532640816615547,1.43769403752334,1.54196021304969,0.266320408307773,0.040142192630008,3.51337389858959,0.0282294399192788,0.0076629564765001,2.0071096315004,1.41147199596394,0.383147823825005
1.81954887218045,0.014862931421187,1.37365181031034,0.0277142197588861,0.0027151441839921,0.743146571059351,1.38571098794431,0.135757209199605,0.0271888919800525,2.51283341289538,0.0304187204791239,0.00530403351545873,1.35944459900263,1.52093602395619,0.265201675772936,0.0394585977579476,3.64681587410455,0.0289902691933367,0.00793655205517565,1.97292988789738,1.44951345966684,0.396827602758783
1.86842105263158,0.014013889215381,1.36569249566232,0.0272182385464014,0.00268940570503754,0.700694460769048,1.36091192732007,0.134470285251877,0.0257192604217285,2.50641348822628,0.0299716782958712,0.0052767993103693,1.28596302108643,1.49858391479356,0.263839965518465,0.0385597917058681,3.75775898879009,0.0295530671305018,0.00816047430476359,1.92798958529341,1.47765335652509,0.40802371523818
1.91729323308271,0.0132515752793034,1.35984474045302,0.0267712573011616,0.00266868170430541,0.662578763965169,1.33856286505808,0.13343408521527,0.0243505064986261,2.49879033183627,0.0295162044277016,0.00524773248477657,1.2175253249313,1.47581022138508,0.262386624238828,0.0374888056984035,3.84701095381917,0.0299302714975902,0.00833684723110898,1.87444028492018,1.49651357487951,0.416842361555449
1.96616541353383,0.0125644247882491,1.35589935553374,0.0263678189385082,0.00265252214229739,0.628221239412456,1.31839094692541,0.13262610711487,0.0230825862522438,2.49097466465321,0.0290647983583407,0.00521897225624602,1.15412931261219,1.45323991791703,0.260948612812301,0.0362914962018329,3.91642412133676,0.030142022100389,0.00847002206765342,1.81457481009165,1.50710110501945,0.423501103382671
2.01503759398496,0.0119426762689465,1.35366969086253,0.0260031037970028,0.00264053000069443,0.597133813447327,1.30015518985014,0.132026500034722,0.0219119933289175,2.48366451269084,0.0286257363475197,0.00519198102619737,1.09559966644587,1.43128681737599,0.259599051309868,0.0350119023542118,3.96850337135662,0.0302127302580419,0.00856570867931126,1.75059511771059,1.51063651290209,0.428285433965563
2.06390977443609,0.0113780698032894,1.35299050341852,0.0256728804638341,0.00263235765187778,0.568903490164471,1.2836440231917,0.131617882593889,0.0208332432833835,2.47732531133502,0.0282042230572528,0.00516772122750539,1.04166216416917,1.41021115286264,0.258386061375269,0.0336890495766883,4.00603660677821,0.0301680265446844,0.00863016781487123,1.68445247883442,1.50840132723422,0.431508390743561
2.11278195488722,0.0108635935250634,1.35371613191806,0.0253734451734972,0.00262770203322076,0.543179676253168,1.26867225867486,0.131385101661038,0.0198398739863938,2.47225353274124,0.0278032837116807,0.00514679466794204,0.991993699319689,1.39016418558403,0.257339733397102,0.0323552871289924,4.03180347629054,0.03003248346031,0.00866958207467758,1.61776435644962,1.5016241730155,0.433479103733879
2.16165413533835,0.0103932733262885,1.35571844146897,0.0251015596118127,0.00262629954592148,0.519663666314426,1.25507798059064,0.131314977296074,0.0189250923182835,2.46862522103629,0.0274244302871284,0.00512954810548934,0.946254615914174,1.37122151435642,0.256477405274467,0.0310358866937259,4.04838039153648,0.0298281961943023,0.00868964115575745,1.5517943346863,1.49140980971512,0.434482057787873
2.21052631578947,0.00996199953589204,1.35888478164098,0.0248543920023824,0.00262792114611189,0.498099976794602,1.24271960011912,0.131396057305595,0.0180821739812488,2.46653204043772,0.0270681466365875,0.00511615117912325,0.904108699062439,1.35340733182938,0.255807558956163,0.029749489793161,4.05803361020635,0.0295741022781112,0.00869532032610396,1.48747448965805,1.47870511390556,0.434766016305198
2.2593984962406,0.00956538446750821,1.36311607758299,0.0246294636241561,0.0026323678446275,0.47826922337541,1.23147318120781,0.131618392231375,0.0173046967926796,2.46600756048283,0.0267342354066431,0.00510665289381622,0.865234839633978,1.33671177033215,0.255332644690811,0.0285090125175921,4.06267970208079,0.0292858380907426,0.00869080504154825,1.42545062587961,1.46429190453713,0.434540252077412
2.30827067669173,0.00919964538788242,1.36832510497851,0.0244246014401164,0.00263946669469004,0.459982269394121,1.22123007200582,0.131973334734502,0.0165866648308795,2.46704616743719,0.026422062631804,0.00510102201100007,0.829333241543974,1.3211031315902,0.255051100550004,0.0273227121694077,4.06389066330176,0.0289759304429821,0.00867951115882966,1.36613560847038,1.44879652214911,0.433975557941483
2.35714285714286,0.00886150826230036,1.37443496230198,0.0242378967576274,0.00264906727438067,0.443075413115018,1.21189483788137,0.132453363719034,0.015922562995423,2.46961652831367,0.0261307280821537,0.00509917561650755,0.796128149771151,1.30653640410769,0.254958780825378,0.0261952290086877,4.06292445138467,0.0286541619654283,0.00866415855577764,1.30976145043439,1.43270809827142,0.433207927788882
2.40601503759398,0.00854812842010036,1.38137773447166,0.024067669477139,0.00266103863485415,0.427406421005018,1.20338347385695,0.133051931742707,0.0153073685870943,2.47367108919905,0.025859182474561,0.00510099912757847,0.765368429354715,1.29295912372805,0.255049956378923,0.0251285054776235,4.06076701956364,0.0283279990553588,0.00864686794266256,1.25642527388117,1.41639995276794,0.432343397133128
2.45488721804511,0.00825702498367067,1.38909333276935,0.0239124373391596,0.0026752666695563,0.412851249183533,1.19562186695798,0.133763333477815,0.0147365374415075,2.47915271524391,0.0256063070316332,0.00510636016185281,0.736826872075377,1.28031535158166,0.255318008092641,0.0241225463171537,4.05817692508442,0.0280030148321456,0.00862926171867722,1.20612731585768,1.40015074160728,0.431463085933861
2.50375939849624,0.00798602649897942,1.3975284922991,0.0237708895483523,0.00269165185499568,0.399301324948971,1.18854447741761,0.134582592749784,0.014205975961079,2.48599928500877,0.0253709665657016,0.00511511803719643,0.71029879805395,1.26854832828508,0.255755901859822,0.0231760189905781,4.05572744863005,0.0276832716862472,0.0086125581876207,1.1588009495289,1.38416358431236,0.430627909381035
