k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
38571.4285714286,2800,38.5714285714286,2.8,1.00151620537416,12.645000097106,2.46936697311581,0.0301699747098119,0.00544876174696862,40000,2850,30000,3600
38571.4285714286,2900,38.5714285714286,2.9,0.993142412250749,12.8818795996381,2.42012376101182,0.0297702046689015,0.00534725836450476,40000,2850,30000,3600
38571.4285714286,3000,38.5714285714286,3,0.985413866628282,13.1131141620149,2.37423428734986,0.029381425699429,0.00525279362221318,40000,2850,30000,3600
38571.4285714286,3100,38.5714285714286,3.1,0.978272598994298,13.3388250473459,2.3314158779471,0.0290031562709073,0.00516476612264972,40000,2850,30000,3600
38571.4285714286,3200,38.5714285714286,3.2,0.971666512175259,13.5591385151474,2.29141344781047,0.0286349453236871,0.00508263367739185,40000,2850,30000,3600
38571.4285714286,3300,38.5714285714286,3.3,0.965631398167828,13.7741846377604,2.25399656604696,0.028286222252644,0.00500590697986256,40000,2850,30000,3600
38571.4285714286,3400,38.5714285714286,3.4,0.96004176211912,13.9840944871519,2.21895683254221,0.0279466623447022,0.00493414395163592,40000,2850,30000,3600
38571.4285714286,3500,38.5714285714286,3.5,0.954855599862969,14.1890013252643,2.18610554040345,0.027615419332219,0.00486694470580479,40000,2850,30000,3600
38571.4285714286,3600,38.5714285714286,3.6,0.950038810488178,14.389037638478,2.1552715971273,0.0272921713401437,0.0048039470688919,40000,2850,30000,3600
40000,2200,40,2.2,1.06993074203164,11.1273948582748,2.86152937269476,0.0326278777725748,0.00627002788378062,40000,2850,30000,3600
40000,2300,40,2.3,1.05665319255118,11.3948721881792,2.78769449332439,0.0321563388472416,0.00611614941889113,40000,2850,30000,3600
40000,2400,40,2.4,1.04439796116262,11.6558959881934,2.7190298951764,0.0316991829142846,0.00597323141320157,40000,2850,30000,3600
40000,2500,40,2.5,1.03307788518982,11.9105529508645,2.65512119274744,0.0312556995049928,0.00584038439482364,40000,2850,30000,3600
40000,2600,40,2.6,1.02263893387861,12.1602722589722,2.59558594466878,0.0308252282275708,0.00571678818654114,40000,2850,30000,3600
40000,2700,40,2.7,1.01305078658502,12.4073575377705,2.54007261094481,0.0304071537168831,0.00560168954107495,40000,2850,30000,3600
40000,2800,40,2.8,1.0041830982799,12.6486858184684,2.48825897188344,0.0300009020294491,0.00549439864135121,40000,2850,30000,3600
40000,2900,40,2.9,0.995974410483148,12.8843544164015,2.4398502555227,0.0296059372735547,0.0053942849915083,40000,2850,30000,3600
40000,3000,40,3,0.988368838827749,13.1144697409863,2.39457713908197,0.02922175808826,0.00530077305088892,40000,2850,30000,3600
40000,3100,40,3.1,0.981315623507088,13.3391463311909,2.35219373306725,0.0288478947366607,0.00521333784184586,40000,2850,30000,3600
40000,3200,40,3.2,0.974768654307604,13.5585038313227,2.31247561714562,0.0284839066922124,0.00513150067790119,40000,2850,30000,3600
40000,3300,40,3.3,0.968686050735622,13.7726658684101,2.27521796970988,0.0281293800768079,0.00505482510081814,40000,2850,30000,3600
40000,3400,40,3.4,0.963113353834684,13.981758288242,2.24023381454295,0.0277938909628314,0.0049829130756979,40000,2850,30000,3600
40000,3500,40,3.5,0.957928296487352,14.1859093425128,2.20735239556554,0.0274666184273723,0.00491540146675886,40000,2850,30000,3600
40000,3600,40,3.6,0.953099160676536,14.3852468506196,2.17641768247039,0.0271471852778939,0.00485195879905786,40000,2850,30000,3600
41428.5714285714,2200,41.4285714285714,2.2,1.06831324044462,11.1342265467034,2.85941256891234,0.0324263230952919,0.00627338776430217,40000,2850,30000,3600
41428.5714285714,2300,41.4285714285714,2.3,1.05582088389787,11.3998950568207,2.78955079082584,0.0319610601967056,0.00612745224702039,40000,2850,30000,3600
41428.5714285714,2400,41.4285714285714,2.4,1.04421912687939,11.6592805031373,2.72418678719222,0.0315098865392198,0.00599107605170565,40000,2850,30000,3600
41428.5714285714,2500,41.4285714285714,2.5,1.03351928807496,11.9164274943284,2.66301096973809,0.0310721097854996,0.00586359165645831,40000,2850,30000,3600
41428.5714285714,2600,41.4285714285714,2.6,1.02358766465477,12.1677934091161,2.60572922302759,0.0306470864379659,0.00574436566375187,40000,2850,30000,3600
41428.5714285714,2700,41.4285714285714,2.7,1.01436487525801,12.4134369385834,2.55206442862462,0.0302342166814828,0.00563280194280677,40000,2850,30000,3600
41428.5714285714,2800,41.4285714285714,2.8,1.00579572612388,12.6534318292435,2.50175708645267,0.0298329409126159,0.00552834285123582,40000,2850,30000,3600
41428.5714285714,2900,41.4285714285714,2.9,0.997829186607734,12.8878672606048,2.45456531339413,0.0294427365071421,0.00543046913447884,40000,2850,30000,3600
41428.5714285714,3000,41.4285714285714,3,0.990418141103966,13.1168410669585,2.41026442382102,0.0290631145391407,0.00533869894027472,40000,2850,30000,3600
41428.5714285714,3100,41.4285714285714,3.1,0.983519249897197,13.3404610827445,2.36864624028808,0.0286936168994036,0.00525258626460468,40000,2850,30000,3600
41428.5714285714,3200,41.4285714285714,3.2,0.977092656211751,13.5588403542783,2.3295182406572,0.0283338132472157,0.00517171905577442,40000,2850,30000,3600
41428.5714285714,3300,41.4285714285714,3.3,0.971101777697758,13.7720963846451,2.29270261695244,0.0279833006742642,0.00509571713706732,40000,2850,30000,3600
41428.5714285714,3400,41.4285714285714,3.4,0.965516455213041,13.9803496931561,2.25803529853062,0.027642105998089,0.0050242300598383,40000,2850,30000,3600
41428.5714285714,3500,41.4285714285714,3.5,0.960380538498339,14.1837235228557,2.22536497559381,0.0273187667373826,0.00495693496352812,40000,2850,30000,3600
41428.5714285714,3600,41.4285714285714,3.6,0.95558331664888,14.3823411076933,2.19455214707652,0.027003113054525,0.00489353449345697,40000,2850,30000,3600
42857.1428571429,2200,42.8571428571429,2.2,1.06535406663378,11.1432521015149,2.85042030266947,0.0322261997768265,0.00626152882958759,40000,2850,30000,3600
42857.1428571429,2300,42.8571428571429,2.3,1.05376749335679,11.4100442209153,2.78483375602711,0.0317671502730997,0.0061242555799925,40000,2850,30000,3600
42857.1428571429,2400,42.8571428571429,2.4,1.04295265171346,11.6711602674313,2.72309594681054,0.0313218997293358,0.00599518171549443,40000,2850,30000,3600
42857.1428571429,2500,42.8571428571429,2.5,1.03286000911901,11.9265992256281,2.66498875290154,0.0308897739913412,0.0058738342332421,40000,2850,30000,3600
42857.1428571429,2600,42.8571428571429,2.6,1.02344154119493,12.1763853617115,2.610296931131,0.0304701458876984,0.0057597472480533,40000,2850,30000,3600
42857.1428571429,2700,42.8571428571429,2.7,1.01465128441411,12.4205668215939,2.55881121680719,0.0300624310651336,0.00565246853561814,40000,2850,30000,3600
42857.1428571429,2800,42.8571428571429,2.8,1.00644556336874,12.6592079497087,2.51033039603698,0.0296660841309907,0.00555156388174699,40000,2850,30000,3600
42857.1428571429,2900,42.8571428571429,2.9,0.998783218973237,12.892389183923,2.46466260909491,0.0292805955062201,0.00545661979104502,40000,2850,30000,3600
42857.1428571429,3000,42.8571428571429,3,0.991625602046107,13.1202006519488,2.42162608501996,0.0289054885266046,0.00536724498378773,40000,2850,30000,3600
42857.1428571429,3100,42.8571428571429,3.1,0.984936626029802,13.3427430024716,2.38104946120926,0.0285403165581411,0.005283071010217,40000,2850,30000,3600
42857.1428571429,3200,42.8571428571429,3.2,0.978682653680657,13.5601229733807,2.34277180518859,0.0281846596670954,0.00520375223300961,40000,2850,30000,3600
42857.1428571429,3300,42.8571428571429,3.3,0.972832428627885,13.7724519172162,2.30664242719344,0.0278381246878081,0.00512896536746502,40000,2850,30000,3600
42857.1428571429,3400,42.8571428571429,3.4,0.967356963777481,13.9798456994867,2.27252055010617,0.0275003403098305,0.00505840872161284,40000,2850,30000,3600
42857.1428571429,3500,42.8571428571429,3.5,0.962236957877768,14.1824218579928,2.24027488631899,0.0271718581663346,0.0049918012420615,40000,2850,30000,3600
42857.1428571429,3600,42.8571428571429,3.6,0.957511313758475,14.380299348395,2.20978315812112,0.0268599488600662,0.00492888144362041,40000,2850,30000,3600
44285.7142857143,2200,44.2857142857143,2.2,1.06141384425491,11.1600846327561,2.83580964589887,0.0320274979850874,0.00623713431294687,40000,2850,30000,3600
44285.7142857143,2300,44.2857142857143,2.3,1.05070019091217,11.4248612064594,2.7746287196556,0.0315745997453144,0.00610886944060659,40000,2850,30000,3600
44285.7142857143,2400,44.2857142857143,2.4,1.04063907012603,11.6841133107016,2.71669205457926,0.0311352138621008,0.00598753183635463,40000,2850,30000,3600
44285.7142857143,2500,44.2857142857143,2.5,1.03119608005136,11.9378269659345,2.66185790119398,0.0307086838405661,0.00587281150777853,40000,2850,30000,3600
44285.7142857143,2600,44.2857142857143,2.6,1.02233657080549,12.1860156491584,2.60997847796627,0.0302943986364024,0.00576438638144006,40000,2850,30000,3600
44285.7142857143,2700,44.2857142857143,2.7,1.01402630697586,12.4287162694853,2.56090383500338,0.0298917893306484,0.00566193051458549,40000,2850,30000,3600
44285.7142857143,2800,44.2857142857143,2.8,1.00623191183211,12.6659846287174,2.51448473053008,0.0295003245017799,0.00556512019250065,40000,2850,30000,3600
44285.7142857143,2900,44.2857142857143,2.9,0.998921193065354,12.8978919863885,2.47057472806499,0.0291195074544452,0.0054736383581033,40000,2850,30000,3600
